"Column Name","Label"
"S1702_C03_034M","Married-couple families!!Total!!Margin of Error!!NUMBER OF PEOPLE IN FAMILY!!5 or 6 people"
"S1702_C04_034E","Married-couple families!!Percent below poverty level!!Estimate!!NUMBER OF PEOPLE IN FAMILY!!5 or 6 people"
"S1702_C04_034M","Married-couple families!!Percent below poverty level!!Margin of Error!!NUMBER OF PEOPLE IN FAMILY!!5 or 6 people"
"S1702_C05_034E","Female householder, no husband present!!Total!!Estimate!!NUMBER OF PEOPLE IN FAMILY!!5 or 6 people"
"S1702_C05_034M","Female householder, no husband present!!Total!!Margin of Error!!NUMBER OF PEOPLE IN FAMILY!!5 or 6 people"
"S1702_C06_034E","Female householder, no husband present!!Percent below poverty level!!Estimate!!NUMBER OF PEOPLE IN FAMILY!!5 or 6 people"
"S1702_C06_034M","Female householder, no husband present!!Percent below poverty level!!Margin of Error!!NUMBER OF PEOPLE IN FAMILY!!5 or 6 people"
"S1702_C01_035E","All families!!Total!!Estimate!!NUMBER OF PEOPLE IN FAMILY!!7 or more people"
"S1702_C01_035M","All families!!Total!!Margin of Error!!NUMBER OF PEOPLE IN FAMILY!!7 or more people"
"S1702_C02_035E","All families!!Percent below poverty level!!Estimate!!NUMBER OF PEOPLE IN FAMILY!!7 or more people"
"S1702_C02_035M","All families!!Percent below poverty level!!Margin of Error!!NUMBER OF PEOPLE IN FAMILY!!7 or more people"
"S1702_C03_035E","Married-couple families!!Total!!Estimate!!NUMBER OF PEOPLE IN FAMILY!!7 or more people"
"S1702_C03_035M","Married-couple families!!Total!!Margin of Error!!NUMBER OF PEOPLE IN FAMILY!!7 or more people"
"S1702_C04_035E","Married-couple families!!Percent below poverty level!!Estimate!!NUMBER OF PEOPLE IN FAMILY!!7 or more people"
"S1702_C04_035M","Married-couple families!!Percent below poverty level!!Margin of Error!!NUMBER OF PEOPLE IN FAMILY!!7 or more people"
"S1702_C05_035E","Female householder, no husband present!!Total!!Estimate!!NUMBER OF PEOPLE IN FAMILY!!7 or more people"
"S1702_C05_035M","Female householder, no husband present!!Total!!Margin of Error!!NUMBER OF PEOPLE IN FAMILY!!7 or more people"
"S1702_C06_035E","Female householder, no husband present!!Percent below poverty level!!Estimate!!NUMBER OF PEOPLE IN FAMILY!!7 or more people"
"S1702_C06_035M","Female householder, no husband present!!Percent below poverty level!!Margin of Error!!NUMBER OF PEOPLE IN FAMILY!!7 or more people"
"S1702_C01_036E","All families!!Total!!Estimate!!NUMBER OF WORKERS IN FAMILY!!No workers"
"S1702_C01_036M","All families!!Total!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!No workers"
"S1702_C02_036E","All families!!Percent below poverty level!!Estimate!!NUMBER OF WORKERS IN FAMILY!!No workers"
"S1702_C02_036M","All families!!Percent below poverty level!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!No workers"
"S1702_C03_036E","Married-couple families!!Total!!Estimate!!NUMBER OF WORKERS IN FAMILY!!No workers"
"S1702_C03_036M","Married-couple families!!Total!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!No workers"
"S1702_C04_036E","Married-couple families!!Percent below poverty level!!Estimate!!NUMBER OF WORKERS IN FAMILY!!No workers"
"S1702_C04_036M","Married-couple families!!Percent below poverty level!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!No workers"
"S1702_C05_036E","Female householder, no husband present!!Total!!Estimate!!NUMBER OF WORKERS IN FAMILY!!No workers"
"S1702_C05_036M","Female householder, no husband present!!Total!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!No workers"
"S1702_C06_036E","Female householder, no husband present!!Percent below poverty level!!Estimate!!NUMBER OF WORKERS IN FAMILY!!No workers"
"S1702_C06_036M","Female householder, no husband present!!Percent below poverty level!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!No workers"
"S1702_C01_037E","All families!!Total!!Estimate!!NUMBER OF WORKERS IN FAMILY!!1 worker"
"S1702_C01_037M","All families!!Total!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!1 worker"
"S1702_C02_037E","All families!!Percent below poverty level!!Estimate!!NUMBER OF WORKERS IN FAMILY!!1 worker"
"S1702_C02_037M","All families!!Percent below poverty level!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!1 worker"
"S1702_C03_037E","Married-couple families!!Total!!Estimate!!NUMBER OF WORKERS IN FAMILY!!1 worker"
"S1702_C03_037M","Married-couple families!!Total!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!1 worker"
"S1702_C04_037E","Married-couple families!!Percent below poverty level!!Estimate!!NUMBER OF WORKERS IN FAMILY!!1 worker"
"S1702_C04_037M","Married-couple families!!Percent below poverty level!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!1 worker"
"S1702_C05_037E","Female householder, no husband present!!Total!!Estimate!!NUMBER OF WORKERS IN FAMILY!!1 worker"
"S1702_C05_037M","Female householder, no husband present!!Total!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!1 worker"
"S1702_C06_037E","Female householder, no husband present!!Percent below poverty level!!Estimate!!NUMBER OF WORKERS IN FAMILY!!1 worker"
"S1702_C06_037M","Female householder, no husband present!!Percent below poverty level!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!1 worker"
"S1702_C01_038E","All families!!Total!!Estimate!!NUMBER OF WORKERS IN FAMILY!!2 workers"
"S1702_C01_038M","All families!!Total!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!2 workers"
"S1702_C02_038E","All families!!Percent below poverty level!!Estimate!!NUMBER OF WORKERS IN FAMILY!!2 workers"
"S1702_C02_038M","All families!!Percent below poverty level!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!2 workers"
"S1702_C03_038E","Married-couple families!!Total!!Estimate!!NUMBER OF WORKERS IN FAMILY!!2 workers"
"S1702_C03_038M","Married-couple families!!Total!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!2 workers"
"S1702_C04_038E","Married-couple families!!Percent below poverty level!!Estimate!!NUMBER OF WORKERS IN FAMILY!!2 workers"
"S1702_C04_038M","Married-couple families!!Percent below poverty level!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!2 workers"
"S1702_C05_038E","Female householder, no husband present!!Total!!Estimate!!NUMBER OF WORKERS IN FAMILY!!2 workers"
"S1702_C05_038M","Female householder, no husband present!!Total!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!2 workers"
"S1702_C06_038E","Female householder, no husband present!!Percent below poverty level!!Estimate!!NUMBER OF WORKERS IN FAMILY!!2 workers"
"S1702_C06_038M","Female householder, no husband present!!Percent below poverty level!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!2 workers"
"S1702_C01_039E","All families!!Total!!Estimate!!NUMBER OF WORKERS IN FAMILY!!3 or more workers"
"S1702_C01_039M","All families!!Total!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!3 or more workers"
"S1702_C02_039E","All families!!Percent below poverty level!!Estimate!!NUMBER OF WORKERS IN FAMILY!!3 or more workers"
"S1702_C02_039M","All families!!Percent below poverty level!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!3 or more workers"
"S1702_C03_039E","Married-couple families!!Total!!Estimate!!NUMBER OF WORKERS IN FAMILY!!3 or more workers"
"S1702_C03_039M","Married-couple families!!Total!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!3 or more workers"
"S1702_C04_039E","Married-couple families!!Percent below poverty level!!Estimate!!NUMBER OF WORKERS IN FAMILY!!3 or more workers"
"S1702_C04_039M","Married-couple families!!Percent below poverty level!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!3 or more workers"
"S1702_C05_039E","Female householder, no husband present!!Total!!Estimate!!NUMBER OF WORKERS IN FAMILY!!3 or more workers"
"S1702_C05_039M","Female householder, no husband present!!Total!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!3 or more workers"
"S1702_C06_039E","Female householder, no husband present!!Percent below poverty level!!Estimate!!NUMBER OF WORKERS IN FAMILY!!3 or more workers"
"S1702_C06_039M","Female householder, no husband present!!Percent below poverty level!!Margin of Error!!NUMBER OF WORKERS IN FAMILY!!3 or more workers"
"S1702_C01_040E","All families!!Total!!Estimate!!INCOME DEFICIT!!Mean income deficit for families (dollars)"
"S1702_C01_040M","All families!!Total!!Margin of Error!!INCOME DEFICIT!!Mean income deficit for families (dollars)"
"S1702_C02_040E","All families!!Percent below poverty level!!Estimate!!INCOME DEFICIT!!Mean income deficit for families (dollars)"
"S1702_C02_040M","All families!!Percent below poverty level!!Margin of Error!!INCOME DEFICIT!!Mean income deficit for families (dollars)"
"S1702_C03_040E","Married-couple families!!Total!!Estimate!!INCOME DEFICIT!!Mean income deficit for families (dollars)"
"S1702_C03_040M","Married-couple families!!Total!!Margin of Error!!INCOME DEFICIT!!Mean income deficit for families (dollars)"
"S1702_C04_040E","Married-couple families!!Percent below poverty level!!Estimate!!INCOME DEFICIT!!Mean income deficit for families (dollars)"
"S1702_C04_040M","Married-couple families!!Percent below poverty level!!Margin of Error!!INCOME DEFICIT!!Mean income deficit for families (dollars)"
"S1702_C05_040E","Female householder, no husband present!!Total!!Estimate!!INCOME DEFICIT!!Mean income deficit for families (dollars)"
"S1702_C05_040M","Female householder, no husband present!!Total!!Margin of Error!!INCOME DEFICIT!!Mean income deficit for families (dollars)"
"S1702_C06_040E","Female householder, no husband present!!Percent below poverty level!!Estimate!!INCOME DEFICIT!!Mean income deficit for families (dollars)"
"S1702_C06_040M","Female householder, no husband present!!Percent below poverty level!!Margin of Error!!INCOME DEFICIT!!Mean income deficit for families (dollars)"
"S1702_C01_041E","All families!!Total!!Estimate!!TENURE!!Owner occupied"
"S1702_C01_041M","All families!!Total!!Margin of Error!!TENURE!!Owner occupied"
"S1702_C02_041E","All families!!Percent below poverty level!!Estimate!!TENURE!!Owner occupied"
"S1702_C02_041M","All families!!Percent below poverty level!!Margin of Error!!TENURE!!Owner occupied"
"S1702_C03_041E","Married-couple families!!Total!!Estimate!!TENURE!!Owner occupied"
"S1702_C03_041M","Married-couple families!!Total!!Margin of Error!!TENURE!!Owner occupied"
"S1702_C04_041E","Married-couple families!!Percent below poverty level!!Estimate!!TENURE!!Owner occupied"
"S1702_C04_041M","Married-couple families!!Percent below poverty level!!Margin of Error!!TENURE!!Owner occupied"
"S1702_C05_041E","Female householder, no husband present!!Total!!Estimate!!TENURE!!Owner occupied"
"S1702_C05_041M","Female householder, no husband present!!Total!!Margin of Error!!TENURE!!Owner occupied"
"S1702_C06_041E","Female householder, no husband present!!Percent below poverty level!!Estimate!!TENURE!!Owner occupied"
"S1702_C06_041M","Female householder, no husband present!!Percent below poverty level!!Margin of Error!!TENURE!!Owner occupied"
"S1702_C01_042E","All families!!Total!!Estimate!!TENURE!!Renter Occupied"
"S1702_C01_042M","All families!!Total!!Margin of Error!!TENURE!!Renter Occupied"
"S1702_C02_042E","All families!!Percent below poverty level!!Estimate!!TENURE!!Renter Occupied"
"S1702_C02_042M","All families!!Percent below poverty level!!Margin of Error!!TENURE!!Renter Occupied"
"S1702_C03_042E","Married-couple families!!Total!!Estimate!!TENURE!!Renter Occupied"
"S1702_C03_042M","Married-couple families!!Total!!Margin of Error!!TENURE!!Renter Occupied"
"S1702_C04_042E","Married-couple families!!Percent below poverty level!!Estimate!!TENURE!!Renter Occupied"
"S1702_C04_042M","Married-couple families!!Percent below poverty level!!Margin of Error!!TENURE!!Renter Occupied"
"S1702_C05_042E","Female householder, no husband present!!Total!!Estimate!!TENURE!!Renter Occupied"
"S1702_C05_042M","Female householder, no husband present!!Total!!Margin of Error!!TENURE!!Renter Occupied"
"S1702_C06_042E","Female householder, no husband present!!Percent below poverty level!!Estimate!!TENURE!!Renter Occupied"
"S1702_C06_042M","Female householder, no husband present!!Percent below poverty level!!Margin of Error!!TENURE!!Renter Occupied"
"S1702_C01_043E","All families!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level"
"S1702_C01_043M","All families!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level"
"S1702_C02_043E","All families!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level"
"S1702_C02_043M","All families!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level"
"S1702_C03_043E","Married-couple families!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level"
"S1702_C03_043M","Married-couple families!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level"
"S1702_C04_043E","Married-couple families!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level"
"S1702_C04_043M","Married-couple families!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level"
"S1702_C05_043E","Female householder, no husband present!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level"
"S1702_C05_043M","Female householder, no husband present!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level"
"S1702_C06_043E","Female householder, no husband present!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level"
"S1702_C06_043M","Female householder, no husband present!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level"
"S1702_C01_044E","All families!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level"
"S1702_C01_044M","All families!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level"
"S1702_C02_044E","All families!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level"
"S1702_C02_044M","All families!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level"
"S1702_C03_044E","Married-couple families!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level"
"S1702_C03_044M","Married-couple families!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level"
"S1702_C04_044E","Married-couple families!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level"
"S1702_C04_044M","Married-couple families!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level"
"S1702_C05_044E","Female householder, no husband present!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level"
"S1702_C05_044M","Female householder, no husband present!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level"
"S1702_C06_044E","Female householder, no husband present!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level"
"S1702_C06_044M","Female householder, no husband present!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level"
"S1702_C01_045E","All families!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level"
"S1702_C01_045M","All families!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level"
"S1702_C02_045E","All families!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level"
"S1702_C02_045M","All families!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level"
"S1702_C03_045E","Married-couple families!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level"
"S1702_C03_045M","Married-couple families!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level"
"S1702_C04_045E","Married-couple families!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level"
"S1702_C04_045M","Married-couple families!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level"
"S1702_C05_045E","Female householder, no husband present!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level"
"S1702_C05_045M","Female householder, no husband present!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level"
"S1702_C06_045E","Female householder, no husband present!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level"
"S1702_C06_045M","Female householder, no husband present!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level"
"S1702_C01_046E","All families!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!185 percent of poverty level"
"S1702_C01_046M","All families!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!185 percent of poverty level"
"S1702_C02_046E","All families!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!185 percent of poverty level"
"S1702_C02_046M","All families!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!185 percent of poverty level"
"S1702_C03_046E","Married-couple families!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!185 percent of poverty level"
"S1702_C03_046M","Married-couple families!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!185 percent of poverty level"
"S1702_C04_046E","Married-couple families!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!185 percent of poverty level"
"S1702_C04_046M","Married-couple families!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!185 percent of poverty level"
"S1702_C05_046E","Female householder, no husband present!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!185 percent of poverty level"
"S1702_C05_046M","Female householder, no husband present!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!185 percent of poverty level"
"S1702_C06_046E","Female householder, no husband present!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!185 percent of poverty level"
"S1702_C06_046M","Female householder, no husband present!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!185 percent of poverty level"
"S1702_C01_047E","All families!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!200 percent of poverty level"
"S1702_C01_047M","All families!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!200 percent of poverty level"
"S1702_C02_047E","All families!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!200 percent of poverty level"
"S1702_C02_047M","All families!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!200 percent of poverty level"
"S1702_C03_047E","Married-couple families!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!200 percent of poverty level"
"S1702_C03_047M","Married-couple families!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!200 percent of poverty level"
"S1702_C04_047E","Married-couple families!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!200 percent of poverty level"
"S1702_C04_047M","Married-couple families!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!200 percent of poverty level"
"S1702_C05_047E","Female householder, no husband present!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!200 percent of poverty level"
"S1702_C05_047M","Female householder, no husband present!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!200 percent of poverty level"
"S1702_C06_047E","Female householder, no husband present!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!200 percent of poverty level"
"S1702_C06_047M","Female householder, no husband present!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!200 percent of poverty level"
"S1702_C01_048E","All families!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level"
"S1702_C01_048M","All families!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level"
"S1702_C02_048E","All families!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level"
"S1702_C02_048M","All families!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level"
"S1702_C03_048E","Married-couple families!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level"
"S1702_C03_048M","Married-couple families!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level"
"S1702_C04_048E","Married-couple families!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level"
"S1702_C04_048M","Married-couple families!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level"
"S1702_C05_048E","Female householder, no husband present!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level"
"S1702_C05_048M","Female householder, no husband present!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level"
"S1702_C06_048E","Female householder, no husband present!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level"
"S1702_C06_048M","Female householder, no husband present!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level"
"S1702_C01_049E","All families!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level"
"S1702_C01_049M","All families!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level"
"S1702_C02_049E","All families!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level"
"S1702_C02_049M","All families!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level"
"S1702_C03_049E","Married-couple families!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level"
"S1702_C03_049M","Married-couple families!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level"
"S1702_C04_049E","Married-couple families!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level"
"S1702_C04_049M","Married-couple families!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level"
"S1702_C05_049E","Female householder, no husband present!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level"
"S1702_C05_049M","Female householder, no husband present!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level"
"S1702_C06_049E","Female householder, no husband present!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level"
"S1702_C06_049M","Female householder, no husband present!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level"
"S1702_C01_050E","All families!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level"
"S1702_C01_050M","All families!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level"
"S1702_C02_050E","All families!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level"
"S1702_C02_050M","All families!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level"
"S1702_C03_050E","Married-couple families!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level"
"S1702_C03_050M","Married-couple families!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level"
"S1702_C04_050E","Married-couple families!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level"
"S1702_C04_050M","Married-couple families!!Percent below poverty level!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level"
"S1702_C05_050E","Female householder, no husband present!!Total!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level"
"S1702_C05_050M","Female householder, no husband present!!Total!!Margin of Error!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level"
"S1702_C06_050E","Female householder, no husband present!!Percent below poverty level!!Estimate!!ALL FAMILIES WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level"
